age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,default
96,owner_with_mortgage,488,permanent,9,1857,2811,0.2941186888916052,632,6,0
46,owner_with_mortgage,22,self_employed,1,2177,689,0.2342826011230647,204,3,0
103,owner_with_mortgage,52,permanent,103,1743,2199,0.489854256435957,78,28,0
60,owner_with_mortgage,5,permanent,465,3881,2689,0.0387359164480365,19596,5,0
21,rent_social,285,self_employed,9,3303,1534,0.3305128888910795,306,6,0
43,rent_private,42,temporary_contract,60,16265,1557,0.0044663628129194,304,2,0
45,owner_with_mortgage,7,self_employed,22,2689,1950,0.3227415218086917,1157,35,0
31,rent_private,10,permanent,18,10515,1521,0.1228486520674964,389,5,0
52,owner_with_mortgage,21,retired,45,4199,2025,0.4169812265206495,2206,5,0
27,owner_no_mortgage,10,self_employed,3,3521,2170,0.4070641184224944,584,5,0
19,owner_no_mortgage,5,temporary_contract,43,15319,1559,0.2174069774375794,16949,4,0
29,owner_no_mortgage,4,permanent,196,2130,2901,0.3279980765567283,431,4,0
50,rent_social,60,permanent,47,2331,1230,0.4352364418542238,1176,5,0
27,rent_social,57,permanent,401,3459,555,0.3664080404070959,5570,5,0
34,owner_with_mortgage,46,temporary_contract,6,242,2121,0.3579769244514991,2602,5,0
117,rent_social,33,permanent,254,2546,2490,0.4846568566848796,6183,4,0
28,owner_no_mortgage,52,temporary_contract,3,2874,3122,0.4183561039965201,577,4,0
25,owner_with_mortgage,41,permanent,0,1831,3472,0.3924109763058687,800,6,0
63,rent_private,1,permanent,11,62,881,0.032143038217809,62,5,0
53,owner_no_mortgage,155,permanent,523,1507,2312,0.9526543759961714,318,7,0
45,owner_with_mortgage,382,retired,71,2917,3311,0.6470086208873247,12085,7,0
29,rent_private,14,permanent,347,4036,1332,0.1221723747148778,170,4,0
56,owner_with_mortgage,40,permanent,259,19382,1213,0.4732498464266145,368,0,0
30,rent_private,7,permanent,15,2334,2302,0.74291511743416,4261,2,0
42,owner_no_mortgage,11,retired,48,2021,1878,0.2188470339245734,986,6,0
38,owner_with_mortgage,15,permanent,11,1686,1208,0.2243808334644682,-2537,1,0
18,rent_social,37,permanent,17,3441,648,0.4525073496042515,668,8,0
39,rent_private,21,permanent,49,3731,2107,0.3757026146486425,661,8,0
19,rent_social,397,permanent,18,3210,2050,0.4335337168520975,1052,2,0
31,rent_private,376,temporary_contract,6,2730,2323,0.1535294420558345,807,3,0
22,rent_private,44,permanent,513,2185,2137,0.2811180803925004,599,4,0
45,rent_private,0,permanent,49,4761,2210,0.4508221648754231,-386,2,0
47,owner_no_mortgage,11,permanent,21,367,3236,0.2879795606114262,594,32,0
25,owner_no_mortgage,6,permanent,7,2040,1708,0.1640867892124277,455,30,0
43,owner_no_mortgage,27,permanent,327,156,1387,0.5377830313944011,1814,6,0
27,owner_with_mortgage,41,unemployed_other,55,1962,1026,1.152314914520419,1041,3,0
29,owner_no_mortgage,0,permanent,9,3099,2249,0.384121962090141,1046,3,0
22,owner_with_mortgage,9,self_employed,331,1796,2354,0.1994890002188832,10842,2,0
56,owner_with_mortgage,2,permanent,11,4547,1423,0.2399017276903668,849,2,0
38,rent_private,17,permanent,2,816,1689,0.3079178082293864,459,4,0
31,rent_private,50,permanent,12,1617,1435,0.3650783045077769,12932,3,0
45,rent_private,20,self_employed,6,4066,1660,0.2374302334328665,17933,43,0
38,rent_private,359,permanent,20,2254,975,0.2094197061678302,1176,3,0
30,owner_with_mortgage,23,temporary_contract,50,838,3433,0.5778846365483871,1017,1,0
29,rent_private,14,permanent,32,4540,1797,0.2758329278265874,629,3,0
42,owner_with_mortgage,433,permanent,11,3201,1730,0.5601081488245143,699,46,0
25,owner_with_mortgage,10,self_employed,138,2666,1621,0.5264262657565587,18602,4,0
26,rent_private,43,permanent,29,2126,10639,0.2760130640606484,125,5,0
52,rent_private,7,temporary_contract,301,4395,2214,0.1074087689361834,14972,3,0
35,owner_no_mortgage,21,temporary_contract,37,6768,2239,0.2892070021663324,-1096,2,0
55,owner_with_mortgage,8,temporary_contract,33,2892,1537,0.3486143481589202,1115,6,0
41,rent_private,53,retired,31,3849,11747,0.4265844337968202,831,3,0
50,owner_with_mortgage,26,permanent,53,2068,930,0.3873213219905173,15223,2,0
76,rent_private,20,permanent,12,3384,2649,0.3975416712073512,1086,4,0
58,owner_no_mortgage,58,permanent,4,5677,2224,1.2187037965132963,-2494,7,0
44,rent_private,288,retired,6,3101,1761,0.2517623625152227,884,7,0
35,owner_no_mortgage,269,permanent,394,1721,1882,0.4191122658838845,496,2,0
22,owner_no_mortgage,7,self_employed,46,3861,1923,0.3154214283834899,526,3,0
30,owner_no_mortgage,2,temporary_contract,135,1729,1436,0.2157061318797292,19976,8,0
44,owner_no_mortgage,53,permanent,3,1633,171,0.1740643376303828,2042,3,0
37,owner_with_mortgage,10,permanent,57,4000,1847,0.6216799002463129,634,1,0
22,owner_with_mortgage,6,temporary_contract,492,4524,1649,0.1715290802604612,955,6,0
60,owner_with_mortgage,43,permanent,21,725,852,0.8503264495543833,9129,5,0
60,owner_with_mortgage,176,permanent,411,3778,2447,0.3340698705026637,105,4,0
52,owner_with_mortgage,297,permanent,21,1584,1565,0.2544168503196087,600,2,0
25,living_with_family_other,6,permanent,314,1563,2190,0.2998570596444442,6549,5,0
46,rent_private,7,temporary_contract,366,16008,1638,0.4259367521222567,4983,4,0
56,rent_private,315,retired,433,2521,1927,0.0213181337101808,552,16,0
64,owner_with_mortgage,5,permanent,11,2039,6,0.6407798463128778,591,46,0
91,owner_with_mortgage,55,permanent,136,3014,2393,0.041267018905692,718,3,0
29,owner_with_mortgage,2,permanent,389,3515,932,0.1034752070787099,975,4,0
34,owner_with_mortgage,14,self_employed,11,2873,9493,0.8335400942403526,30,1,0
28,owner_no_mortgage,0,permanent,24,2815,243,0.0443805135447052,8520,2,0
29,rent_social,167,self_employed,596,2656,2691,0.8407354758109911,-1758,3,0
35,rent_private,19,self_employed,5,2965,2350,0.2709967631639549,811,2,0
43,rent_private,51,permanent,5,4928,2678,0.3170764793277543,345,3,0
21,owner_no_mortgage,18,permanent,42,2571,1357,0.4217194220597949,1185,2,0
60,owner_with_mortgage,401,self_employed,42,2856,1300,0.2128750543185938,75,7,0
70,owner_no_mortgage,10,retired,15,3176,1421,0.292279290030172,6340,2,0
42,living_with_family_other,39,temporary_contract,5,1813,2159,0.2036127086017834,116,7,0
21,owner_with_mortgage,16,temporary_contract,13,2656,1917,0.3973983547284279,1158,5,1
25,rent_social,91,permanent,54,473,1255,0.2355870859617417,44,4,0
48,rent_social,40,permanent,8,2027,3047,0.0619079982119797,313,7,0
56,owner_with_mortgage,12,permanent,458,3476,2176,0.3219833072801744,610,3,0
62,rent_private,11,self_employed,23,957,10573,0.2085811381606257,358,5,0
36,rent_private,212,permanent,3,3043,4682,0.3395519481336475,-275,5,0
37,owner_with_mortgage,7,unemployed_other,1,2758,197,0.552677390745407,856,1,0
64,rent_private,428,permanent,51,2167,1758,0.2598210467064572,486,3,0
53,owner_with_mortgage,34,permanent,51,1677,1552,0.075842460108451,267,2,1
56,rent_private,300,permanent,7,604,2471,1.3387786157424555,578,4,0
34,owner_with_mortgage,0,permanent,5,3130,1412,0.5068662671937485,1124,1,0
60,rent_private,600,temporary_contract,2,1427,2052,0.2030087853122594,1054,6,0
58,owner_with_mortgage,8,self_employed,11,3129,383,0.3657117521068768,670,2,0
37,owner_with_mortgage,26,permanent,10,15013,1471,0.6082808712210215,1087,0,0
67,owner_no_mortgage,4,permanent,307,2329,3153,0.0133659420620604,8,6,0
42,rent_private,0,permanent,19,519,3010,0.637337076543887,775,2,0
36,rent_private,36,permanent,10,2018,1944,0.3866218301818704,-233,4,0
37,owner_with_mortgage,2,temporary_contract,593,2603,2192,0.4532637288095598,842,0,0
35,rent_private,599,temporary_contract,17,647,1887,0.5497281408259178,529,3,0
26,owner_with_mortgage,13,temporary_contract,6,2050,1989,0.1755658382696021,616,4,1
56,owner_no_mortgage,30,retired,53,1918,2168,0.5657316285244106,162,1,0
34,owner_no_mortgage,14,permanent,393,2092,1642,0.158711764590062,390,1,0
33,owner_no_mortgage,34,permanent,0,3455,2118,0.5353027192067308,210,2,0
19,rent_private,43,permanent,144,3286,3469,0.4802040456105056,621,5,0
64,owner_with_mortgage,5,permanent,283,1645,8,0.25401499183095,734,5,0
50,rent_private,373,permanent,16,2756,1965,0.3442123012606503,725,8,0
31,rent_private,340,permanent,78,2893,1697,1.4107989320952006,367,6,0
52,owner_no_mortgage,4,temporary_contract,18,4942,2231,0.3395160073807203,14940,5,0
42,rent_private,49,retired,19,1558,2545,0.253944549818782,884,4,0
29,rent_private,20,permanent,29,4305,2090,0.4752106115351653,2461,3,0
41,rent_private,12,retired,51,3882,2299,0.4835899332573381,608,6,0
60,owner_with_mortgage,596,retired,25,3283,2812,0.922112455738023,952,4,0
22,rent_private,56,permanent,241,3001,1530,0.5743872072484358,186,4,0
28,rent_private,81,permanent,45,2768,1236,0.2171049075240954,375,4,0
25,rent_social,42,permanent,40,3963,1749,0.4888447955854906,1200,3,0
32,owner_with_mortgage,473,permanent,163,1804,2427,1.0887257076821215,-1109,5,0
34,owner_with_mortgage,56,unemployed_other,17,1110,2346,0.2772197270615376,631,8,1
50,rent_private,7,permanent,25,463,2029,0.191019584252816,543,1,0
57,rent_private,0,retired,10,881,1294,0.4200118338703963,493,6,0
36,owner_with_mortgage,38,permanent,206,3365,808,0.3491826266139553,780,3,0
27,rent_social,18,permanent,523,3881,3424,0.5928819957538747,926,17,0
59,rent_private,42,permanent,26,4988,1740,0.0912568792857705,972,3,0
85,owner_with_mortgage,251,permanent,32,2356,2159,0.0612478238248965,518,2,0
55,rent_social,22,permanent,33,1804,3388,0.3472729018994047,217,5,0
33,owner_with_mortgage,57,permanent,54,3672,713,0.4987615065986072,993,5,0
55,rent_social,52,permanent,271,1790,2154,0.4410956332744008,19904,3,0
29,owner_with_mortgage,309,temporary_contract,13,269,1233,0.1576840648125246,641,7,0
37,rent_private,43,permanent,5,3290,154,0.3663750308517697,425,4,0
52,rent_private,18,permanent,278,3087,3323,0.0582686459364907,-4267,3,0
54,owner_no_mortgage,52,permanent,23,836,3898,0.9769109516408772,5660,3,0
57,owner_no_mortgage,9,permanent,22,5306,2398,0.5497244356515634,993,28,0
35,owner_with_mortgage,23,permanent,6,11496,1368,0.4076676009887963,599,2,0
45,rent_social,40,self_employed,11,1703,6991,0.3896713022217238,443,2,0
27,rent_private,461,retired,446,2058,2201,0.2687169685017786,214,6,0
27,owner_with_mortgage,4,self_employed,157,1537,1332,0.3107630541005184,1113,1,0
34,rent_private,498,permanent,5,4620,8228,0.4269472123839264,778,5,0
43,rent_private,11,permanent,585,4534,3253,0.4207406458683304,-619,4,0
40,owner_with_mortgage,27,permanent,9,3474,3140,0.5100951054496106,713,3,0
47,rent_private,1,permanent,25,1703,3521,0.1006719520569871,981,2,0
18,living_with_family_other,475,permanent,11,2464,1583,0.4943038441788894,479,0,0
57,rent_social,271,permanent,1,2712,1535,0.0106122622387176,829,5,0
27,owner_with_mortgage,28,self_employed,54,4982,2380,0.5548246323450781,1071,3,0
64,owner_no_mortgage,10,permanent,16,1924,1116,0.2065515266381585,228,8,0
48,owner_no_mortgage,0,permanent,16,2826,1710,0.5001947840338039,355,6,0
116,owner_no_mortgage,17,permanent,18,4126,2231,0.2361475703217866,-3615,2,0
24,rent_private,5,permanent,1,2257,1651,0.6111081424495916,969,8,0
22,owner_with_mortgage,49,permanent,204,4734,1352,0.0680501585544224,50,5,0
105,rent_private,3,permanent,455,1873,1419,0.348050803993094,586,8,0
43,rent_private,47,self_employed,58,2006,2903,0.6152720791275944,459,6,0
44,living_with_family_other,12,temporary_contract,14,236,3336,0.302859479265161,528,5,0
49,rent_private,6,permanent,22,1617,11160,0.304217092503576,2943,0,0
36,rent_private,38,retired,49,621,1814,0.6094957314474869,696,3,0
39,living_with_family_other,33,permanent,59,4387,1862,0.254658382515761,4958,1,0
54,rent_private,456,retired,93,1391,2216,0.3361061859958372,18871,0,0
18,rent_social,127,unemployed_other,44,1939,2189,0.241852788572623,2679,5,0
55,owner_with_mortgage,9,permanent,133,4842,3172,0.221279481843352,366,0,0
39,rent_private,13,temporary_contract,0,3551,2751,0.2371701700585181,389,2,0
55,owner_with_mortgage,21,permanent,12,2608,1939,0.6499452609258579,7021,2,0
28,owner_with_mortgage,423,permanent,248,3135,2580,0.0035982136668182,315,6,0
39,rent_private,161,permanent,19,2894,2131,0.3637093451218215,953,3,0
43,owner_no_mortgage,24,permanent,235,12684,2459,0.4333766932210409,490,5,0
36,rent_private,39,permanent,36,1648,1487,0.4706168836043414,6583,4,0
56,rent_private,52,permanent,503,1019,1112,0.6131863751287144,769,3,0
43,owner_with_mortgage,35,permanent,291,4751,2771,0.4239728623411773,798,4,0
59,rent_social,1,permanent,9,3767,2140,0.932446207596975,133,1,0
49,living_with_family_other,38,unemployed_other,15,1621,155,1.034739319068036,1145,7,0
64,owner_with_mortgage,10,permanent,10,2818,1637,0.0371231710228351,831,46,0
33,rent_private,534,permanent,51,2782,1259,0.2167000946375047,762,1,0
34,rent_private,0,retired,11,16846,102,1.2010613941861965,4557,3,0
24,owner_no_mortgage,19,permanent,10,4729,3367,0.2287653792543676,-3637,4,0
40,owner_with_mortgage,24,permanent,10,3359,1754,0.2195866158642749,569,0,1
58,rent_social,40,permanent,21,2642,806,0.3858304520570518,13,20,0
41,owner_with_mortgage,15,permanent,2,4745,1277,0.5952790036950978,486,2,0
46,rent_private,35,permanent,1,13953,1711,0.2667016743632956,582,5,0
41,rent_private,276,permanent,21,3329,982,0.2561458773015995,4777,5,0
34,owner_no_mortgage,189,permanent,1,2810,3309,0.233982057247095,11581,1,0
35,rent_private,113,permanent,6,1581,10431,0.1321952607560681,18799,2,0
41,owner_no_mortgage,293,permanent,23,4813,1351,0.5868274892878427,377,0,0
60,rent_private,12,self_employed,39,1692,1591,0.2379738666060558,547,25,0
31,rent_private,4,temporary_contract,15,2594,2396,0.0102518917983041,841,3,0
44,owner_with_mortgage,577,self_employed,58,4518,1025,0.455940789360797,220,5,0
26,living_with_family_other,30,permanent,21,1698,591,0.2126030098088502,564,2,0
69,rent_private,3,permanent,54,3454,13574,0.270644736539052,339,6,0
56,rent_social,4,permanent,210,1571,1127,0.2495012855998082,626,4,0
30,owner_with_mortgage,10,self_employed,117,3160,1292,0.1374968543007366,545,4,0
19,rent_private,18,permanent,1,3263,1510,0.1117883933687518,145,5,0
22,owner_no_mortgage,16,permanent,467,4316,3478,0.222962990740571,13317,3,0
54,owner_with_mortgage,13,permanent,44,4545,2249,0.3384233050772782,456,0,0
45,owner_with_mortgage,30,permanent,11,1931,295,0.0271002762416756,942,3,0
36,owner_no_mortgage,7,temporary_contract,544,5516,1413,0.2311746031581263,656,2,0
30,rent_social,9,self_employed,58,1949,1738,0.0732381671366616,418,2,0
54,owner_with_mortgage,7,permanent,25,2757,1330,0.4186544259572115,595,2,1
55,living_with_family_other,19,permanent,3,4800,1501,0.2430357911330417,185,2,0
27,rent_private,21,permanent,303,3962,2856,0.2809078529572942,-916,3,0
40,owner_with_mortgage,34,temporary_contract,8,2007,1497,0.0418907420392307,1007,4,0
28,owner_with_mortgage,21,unemployed_other,220,1545,697,0.3608715971750905,637,5,0
36,rent_private,55,permanent,280,34,3388,0.4252460810185661,442,26,0
58,owner_no_mortgage,18,retired,26,4831,1900,0.5091217062800263,445,3,0
42,owner_no_mortgage,131,permanent,313,4755,2962,0.3248623356483774,7243,1,0
47,owner_with_mortgage,41,retired,495,3296,1282,0.44415338135451,129,4,0
56,rent_social,44,permanent,364,10590,1382,0.2851691052958731,1103,3,0
52,rent_private,3,retired,56,2675,1875,0.4455915282669758,1107,3,0
62,living_with_family_other,25,temporary_contract,24,2975,3099,0.4499394864982285,488,8,0
50,owner_no_mortgage,98,self_employed,18,4241,2060,0.300499055576753,842,4,0
26,owner_with_mortgage,1,permanent,29,4236,2673,0.3192780999031313,1042,3,0
42,rent_social,7,temporary_contract,121,82,1892,0.0787995011663118,751,3,0
64,rent_private,48,temporary_contract,2,209,1762,0.6450865576347503,1061,2,0
45,owner_with_mortgage,25,permanent,44,3392,3329,0.373831598106988,66,0,1
19,owner_with_mortgage,457,permanent,25,2897,3031,0.1873019490843445,620,0,0
62,owner_no_mortgage,59,permanent,32,2479,3450,0.1792068015117772,52,46,0
49,owner_with_mortgage,68,self_employed,7,1689,1584,0.4239689354671768,216,7,0
53,owner_with_mortgage,597,permanent,106,2750,1221,0.4383881592373894,315,5,0
29,rent_private,14,permanent,10,1729,1461,0.5424138730708551,636,6,0
23,owner_with_mortgage,397,permanent,10,2068,3287,0.0922028238128095,937,8,0
43,rent_private,435,self_employed,194,3026,1716,0.1792781312391464,627,3,0
59,rent_private,1,temporary_contract,390,2911,1277,0.0492381389635864,80,3,0
29,rent_private,21,permanent,77,4906,3001,0.318536483201327,41,2,0
64,living_with_family_other,27,permanent,27,2869,1477,0.1213249703176781,19198,7,0
52,living_with_family_other,448,retired,6,18684,1766,0.4781505347151802,201,1,0
108,rent_private,44,permanent,44,12174,2632,0.0331324830862174,280,3,0
41,rent_private,20,temporary_contract,9,10169,1802,0.5723808773044471,10802,4,0
40,rent_social,171,self_employed,17,2872,1536,1.3960537888778335,903,2,0
29,owner_with_mortgage,259,permanent,38,12692,9204,0.2970679372552189,707,5,0
49,owner_with_mortgage,28,permanent,11,864,3149,0.0467503580032539,596,3,0
41,rent_private,16,self_employed,11,2766,1469,0.3858363309295845,963,1,0
43,owner_with_mortgage,56,permanent,2,1615,1869,0.5841676868562853,412,5,0
42,rent_private,16,permanent,556,4964,2828,0.4328390698344497,775,0,0
50,owner_no_mortgage,1,temporary_contract,22,825,2429,0.3405202198282648,1562,5,0
59,rent_social,23,permanent,569,2309,781,0.005156964865596,842,2,0
33,rent_private,12,permanent,13,2057,2417,0.5472810035397722,11472,4,0
37,rent_private,23,permanent,35,3141,293,0.2359759088972644,1019,7,0
30,owner_with_mortgage,14,temporary_contract,504,16089,1965,0.3134565653882983,137,7,0
36,owner_no_mortgage,18,permanent,29,2597,1155,0.4978846227979286,1127,7,0
36,owner_with_mortgage,54,permanent,43,692,2444,0.4795554375490765,499,35,0
62,owner_no_mortgage,568,permanent,42,4833,2435,0.3567668319644669,5640,3,0
21,owner_no_mortgage,46,self_employed,198,2942,2322,0.5470480688643334,463,2,0
46,owner_with_mortgage,57,temporary_contract,154,4405,1973,1.4669456275290642,670,8,1
29,rent_private,22,temporary_contract,26,4217,2366,0.2601155212019019,-4043,8,0
53,owner_no_mortgage,32,permanent,51,3343,154,0.3834330945254601,589,2,0
77,rent_private,13,retired,309,3345,1782,0.4971495233882396,969,8,0
60,rent_private,54,temporary_contract,283,4738,2394,0.1845266565683982,-4017,3,0
37,rent_private,60,permanent,0,3014,12030,0.2433094692946103,234,3,0
50,rent_social,55,permanent,440,3124,2239,0.5454471040259248,693,4,0
32,living_with_family_other,11,temporary_contract,310,3186,1429,0.5189884316642225,379,2,0
98,rent_private,21,temporary_contract,79,3059,1947,0.1799242332892783,459,6,0
