age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,default
92,rent_private,47,unemployed_other,8,4351,2126,0.37288687756231265,965,0,0
19,owner_with_mortgage,27,permanent,40,3432,2154,0.22698001378737895,470,36,0
56,owner_with_mortgage,20,permanent,5,3812,1202,0.25458742326669215,105,4,0
33,rent_social,399,permanent,74,1816,2448,1.4458594151312452,960,1,0
55,owner_with_mortgage,229,self_employed,48,2319,3326,0.21189314391550748,970,5,0
48,owner_with_mortgage,17,self_employed,28,3384,2052,0.47620831050948537,857,2,0
64,owner_no_mortgage,11,self_employed,15,2250,1824,0.3154711241079765,-50,5,1
49,rent_private,328,permanent,44,14324,755,0.529391330582571,13546,0,1
26,owner_no_mortgage,11,permanent,18,2619,3173,0.26981388156768255,877,5,0
33,owner_with_mortgage,56,permanent,10,3656,3414,0.4237032456829448,8654,2,0
42,owner_with_mortgage,298,permanent,39,3497,2455,0.9774366456622459,649,5,0
32,rent_private,14,permanent,52,10012,1686,0.0694109747946868,1186,2,0
77,rent_private,1,permanent,113,1819,1425,0.3755719888155426,1056,4,0
32,living_with_family_other,31,permanent,235,2811,356,0.23387148554805684,681,2,0
25,living_with_family_other,11,permanent,3,9878,1702,0.2995170375909735,-2538,7,0
48,owner_with_mortgage,18,self_employed,7,2429,1880,0.11016221049145368,59,13,0
53,rent_social,34,self_employed,553,4813,1299,0.22925331013672146,1157,3,0
64,living_with_family_other,14,temporary_contract,0,1100,438,0.5899121201764578,397,4,0
38,owner_no_mortgage,284,permanent,11,3371,1800,0.1667340158004894,1104,2,0
44,rent_private,471,permanent,207,3071,2296,0.3640100249187583,649,5,0
32,owner_with_mortgage,7,permanent,9,12065,1388,0.5667582946385749,621,6,0
39,rent_private,32,permanent,19,2348,1425,1.4193304999927716,839,5,0
34,owner_with_mortgage,10,permanent,27,4666,1889,0.410434755566185,988,4,1
90,owner_with_mortgage,12,permanent,12,3233,1561,0.5312976154391176,960,0,0
18,owner_with_mortgage,58,permanent,476,1877,2618,0.3791489046191053,167,3,0
57,owner_no_mortgage,42,permanent,24,1575,368,0.43000488408746784,286,49,0
59,owner_no_mortgage,0,permanent,58,14919,2521,0.10681118137506157,462,3,0
58,rent_private,7,temporary_contract,7,4580,1823,0.012242351300109864,103,2,0
28,living_with_family_other,8,permanent,51,3358,1874,0.5156444441209106,701,3,0
49,rent_private,48,permanent,300,3855,188,0.5244124037700891,887,1,0
37,rent_private,50,unemployed_other,37,610,684,0.3235029336333149,713,3,0
52,owner_with_mortgage,79,permanent,132,349,3474,0.4724997091908699,347,5,0
19,owner_with_mortgage,47,self_employed,5,2710,63,0.32870278864496394,922,4,0
42,rent_private,51,retired,1,2927,1360,0.25010956014990615,164,9,0
41,owner_with_mortgage,44,unemployed_other,2,1074,3443,0.3258233044000899,5,2,0
35,rent_private,11,permanent,366,2759,2878,0.3049398040114215,576,4,0
51,rent_social,7,permanent,4,2293,2208,0.3564104897760051,836,3,0
36,owner_with_mortgage,47,permanent,2,580,779,0.49359869315523736,191,7,0
54,rent_private,13,self_employed,55,6789,2799,0.15937638482553051,10787,0,0
19,rent_private,7,permanent,416,2176,2338,0.548978025375783,1169,3,0
29,living_with_family_other,169,self_employed,8,3731,103,0.023561592533090935,-3241,1,0
20,owner_no_mortgage,9,temporary_contract,14,2668,1611,0.3568503519790121,789,4,0
60,owner_with_mortgage,31,permanent,22,992,502,0.32697251903068997,1063,6,0
26,rent_private,11,permanent,2,1828,1919,0.3522595419820895,905,5,0
51,rent_private,0,permanent,21,2336,765,0.1153916552496164,259,8,0
54,rent_social,39,self_employed,8,3023,3005,0.3633485345593045,17542,1,0
60,rent_private,24,permanent,44,2422,246,0.15667829010918155,158,1,0
51,owner_no_mortgage,42,permanent,436,3034,2932,0.19828479548700756,1173,0,0
35,owner_with_mortgage,535,permanent,18,3737,1658,0.6066733270501741,16081,2,0
29,owner_with_mortgage,44,self_employed,17,3997,378,0.4386721467018904,254,7,0
31,owner_with_mortgage,9,retired,32,832,2651,0.4973659723040955,23,5,0
45,rent_private,545,permanent,49,829,604,0.6263642644936341,412,36,0
27,owner_no_mortgage,22,permanent,192,725,1038,0.41354254216219266,625,4,0
46,owner_with_mortgage,7,self_employed,32,2477,2331,0.25603850863209315,162,2,0
40,owner_with_mortgage,237,retired,33,3039,1789,0.5513812023176439,-1583,5,0
32,owner_no_mortgage,312,unemployed_other,40,816,3002,0.37049033170453466,875,5,1
23,owner_with_mortgage,20,permanent,13,2449,4211,0.5568304285790635,1181,2,0
43,rent_private,600,temporary_contract,24,2713,1702,0.29125835598925665,414,1,1
52,rent_social,43,retired,3,350,1971,0.36052454203708056,370,7,0
24,rent_private,21,self_employed,38,2243,1642,0.4979746204614629,-3783,3,0
38,rent_private,305,permanent,32,2881,2252,0.319422304805467,15124,3,0
45,owner_no_mortgage,501,permanent,44,3383,3397,0.23747852514593656,646,2,0
36,owner_no_mortgage,57,self_employed,172,2768,3310,0.8256035105424868,15954,7,0
22,rent_private,1,unemployed_other,234,1020,1287,0.6851637184994789,167,2,1
43,rent_private,11,temporary_contract,415,2082,1552,0.33963984123952684,765,1,0
42,rent_private,8,permanent,51,4147,1543,0.3650810675263147,531,5,0
57,rent_private,121,self_employed,2,3716,1270,0.4671547625222202,175,3,0
40,owner_with_mortgage,42,temporary_contract,255,3618,694,0.1445128598970651,2407,3,0
36,owner_with_mortgage,5,permanent,14,1777,704,0.5873287494715388,716,7,0
25,rent_social,55,permanent,25,3280,12019,0.28859664143044284,810,37,0
41,rent_social,494,temporary_contract,28,7859,2648,0.2996778359690311,238,5,0
46,owner_no_mortgage,43,retired,4,2384,1440,0.38060674211150464,16701,3,0
31,rent_private,335,permanent,194,1650,711,0.39211023937483364,291,23,1
102,rent_private,380,permanent,49,6553,1904,0.4942934308707606,574,6,0
109,owner_no_mortgage,8,temporary_contract,17,2599,1454,0.31855715405352036,2975,5,0
38,owner_with_mortgage,236,permanent,14,1978,2182,0.30611834476085437,881,3,0
19,owner_no_mortgage,22,temporary_contract,58,727,2791,0.45575203591930274,426,4,0
37,owner_with_mortgage,9,permanent,9,4309,1722,0.07894832694631608,3697,6,0
61,rent_private,0,unemployed_other,41,4422,1522,0.331020134245153,773,2,0
52,owner_with_mortgage,14,retired,20,1964,1687,0.5629476046373988,568,2,0
55,rent_private,5,permanent,396,4372,2255,0.05691354489941962,16896,3,0
61,rent_social,18,permanent,315,2483,3013,0.40381806943019727,501,4,0
62,rent_private,16,temporary_contract,41,2063,1720,0.3300875298718394,358,4,0
48,rent_private,15,temporary_contract,7,2121,1321,0.36868458153908384,679,4,1
37,owner_with_mortgage,16,self_employed,6,8305,1422,0.5374523537272672,-3787,3,0
47,owner_with_mortgage,508,temporary_contract,453,1927,1860,0.4383060728856469,14040,2,0
55,rent_private,26,temporary_contract,59,3400,463,1.2661732289952465,1142,2,0
106,rent_private,222,permanent,22,2586,2143,0.3017681423678603,9421,2,0
46,owner_with_mortgage,14,permanent,28,2939,1635,0.2824220376803014,519,3,0
30,owner_with_mortgage,10,self_employed,117,3160,1292,0.1374968543007366,545,4,0
35,owner_with_mortgage,3,permanent,3,2941,1624,0.5184024732260888,336,3,0
93,owner_no_mortgage,11,temporary_contract,563,1983,2209,0.6417197622141881,1016,5,0
39,owner_with_mortgage,196,self_employed,9,861,1333,0.5956693304331051,951,3,0
24,owner_with_mortgage,282,permanent,37,3076,1659,0.04467179719068543,863,6,0
42,owner_with_mortgage,381,permanent,35,2305,1859,0.3380540753509298,211,5,0
48,owner_with_mortgage,25,retired,571,1177,3051,0.6157327918897761,11271,1,0
23,rent_private,4,permanent,23,1817,2342,0.46302294841740965,842,1,1
27,owner_with_mortgage,7,permanent,533,3168,1901,0.25238949753842416,1134,3,0
53,rent_private,8,permanent,8,159,1590,1.0909879592251324,14269,1,0
18,rent_private,35,permanent,3,3456,1535,0.44540870021130463,583,3,0
49,owner_no_mortgage,18,permanent,59,4501,1291,0.22257865851977698,12,4,0
54,rent_private,80,temporary_contract,50,11627,1845,0.08967138379469076,555,4,0
62,owner_no_mortgage,376,temporary_contract,41,4067,1740,0.1937719036919205,81,0,0
62,rent_private,3,unemployed_other,36,2641,3491,0.2816747358774292,139,5,0
64,owner_with_mortgage,7,permanent,6,3900,2665,0.0763939657011895,864,6,0
52,owner_no_mortgage,14,permanent,70,4230,2178,0.5832792456539752,3393,5,0
43,owner_with_mortgage,52,permanent,5,2832,332,0.12606362155507925,-619,0,0
20,owner_with_mortgage,9,permanent,10,2391,1978,1.0814458343522138,1845,5,0
28,rent_social,3,permanent,541,3550,1621,0.4488938422618248,740,2,0
47,rent_private,207,permanent,107,1949,2003,0.2964191268927359,450,5,0
27,rent_social,293,permanent,541,1757,2332,0.3635982900429226,14320,2,0
42,rent_private,41,permanent,23,1706,2590,0.13271994624016858,786,2,0
46,rent_private,180,self_employed,552,1323,1767,0.49592007146856776,10593,2,0
31,rent_private,367,retired,252,12647,2112,0.4350627126140513,996,1,0
31,rent_social,13,permanent,3,2939,1146,0.06399284437591252,10913,3,0
23,rent_private,5,unemployed_other,16,3197,2263,0.2940054151105982,16905,3,0
30,rent_social,37,retired,6,598,1210,0.13337625429871114,289,15,0
43,rent_social,104,permanent,11,2109,1547,0.03945076805983123,11548,3,0
90,rent_social,7,permanent,0,3009,164,0.5637380070495749,14233,6,0
54,rent_private,7,permanent,6,828,803,0.11029827861135232,515,5,0
44,owner_no_mortgage,14,self_employed,3,2503,1625,0.3945895200996703,363,7,1
26,owner_with_mortgage,42,permanent,40,2968,3234,0.45006903136214316,857,2,0
63,rent_social,0,temporary_contract,49,3303,9934,0.34590424136394426,268,1,0
54,living_with_family_other,469,self_employed,589,3361,2033,0.4678155837021247,1154,7,0
27,owner_with_mortgage,58,temporary_contract,11,2753,1661,0.17542767017235059,2037,2,0
33,rent_private,3,permanent,1,3575,2324,0.4697292316280614,969,6,0
55,rent_private,192,unemployed_other,7,1569,2452,0.5884932667074351,750,8,1
29,rent_private,19,permanent,300,3169,1874,0.3054316747376957,14547,0,0
37,rent_private,18,permanent,0,3448,2194,0.23028726776560438,998,2,0
39,owner_no_mortgage,162,permanent,10,2634,1344,0.6450841785473471,1179,4,0
29,rent_private,30,permanent,5,2502,1274,0.06565206362309585,988,4,0
55,owner_with_mortgage,21,permanent,48,734,1759,1.493906826933722,239,2,0
28,owner_no_mortgage,46,permanent,22,3865,2346,0.23412179911841347,865,8,0
56,owner_with_mortgage,49,permanent,12,326,1778,0.04663395503259746,534,3,0
60,owner_no_mortgage,71,permanent,52,4010,14708,0.6119342832915697,270,4,0
34,owner_no_mortgage,23,permanent,6,2851,9474,0.0541016386930542,780,2,0
62,living_with_family_other,54,permanent,264,2540,1883,0.20721862137189326,5285,0,0
83,rent_social,41,permanent,155,2221,2301,0.24705246977498319,67,4,0
46,owner_no_mortgage,14,permanent,35,2121,3359,0.5097434413575502,56,5,0
61,rent_private,5,temporary_contract,19,2070,2492,0.016053191583314683,999,2,1
27,owner_with_mortgage,10,permanent,562,4530,2410,0.49953419037265046,922,5,0
32,owner_no_mortgage,588,permanent,365,1688,2043,0.2723445914317134,566,1,0
38,owner_with_mortgage,445,retired,40,1584,1563,1.316318837272545,436,3,0
41,owner_no_mortgage,58,permanent,42,143,1328,0.5715877765436103,424,2,0
43,owner_no_mortgage,23,permanent,0,4724,2349,1.337859374741078,9145,3,0
120,owner_no_mortgage,3,permanent,27,2863,1849,1.1919637741957543,6989,8,0
48,rent_private,314,permanent,43,1464,1724,0.3562218267343327,857,3,0
18,living_with_family_other,7,permanent,39,3421,1689,0.29897509610159717,845,0,0
43,rent_social,15,permanent,14,3785,2279,0.21363096835524292,155,5,0
35,owner_no_mortgage,55,permanent,56,8377,1695,0.41154077335273065,958,2,0
32,rent_private,27,temporary_contract,40,1568,441,0.4155977375518386,476,27,0
27,owner_with_mortgage,1,temporary_contract,55,797,1521,1.3133760122174265,482,6,0
58,rent_private,33,permanent,277,15865,2361,0.35975707752892977,902,0,0
57,rent_social,33,permanent,4,480,3171,0.4193238764044738,311,3,0
106,owner_with_mortgage,8,permanent,54,1627,2105,0.4612103589795584,947,2,0
18,rent_social,57,permanent,274,2306,1503,0.4167305728863623,689,2,0
25,owner_with_mortgage,228,self_employed,547,2904,3072,0.43480150750891755,16832,3,0
40,owner_with_mortgage,28,permanent,585,4908,943,0.4469232966094014,604,6,0
27,rent_private,13,retired,12,3446,2989,0.3924084656676833,609,4,0
36,owner_with_mortgage,10,permanent,14,1985,1773,0.9516831422635876,8473,1,0
52,rent_private,435,permanent,490,1637,4155,0.5354856256954138,766,5,0
55,owner_no_mortgage,54,permanent,36,179,1568,0.7949807564269467,243,4,0
58,rent_private,311,permanent,83,3565,1796,1.2291980554668078,424,5,0
54,rent_social,59,permanent,25,3693,1982,0.43879592173954673,1198,2,0
27,owner_with_mortgage,550,self_employed,7,1745,1774,0.07904691978741438,695,6,1
22,rent_private,8,permanent,11,1716,2216,0.5789884937118772,515,3,0
32,rent_private,21,permanent,461,4682,1556,0.4989390757508182,392,0,0
38,rent_private,39,permanent,32,1980,1256,0.21385242081963268,1042,0,0
39,owner_with_mortgage,1,self_employed,323,1702,3015,0.014430287074073898,99,2,0
41,owner_with_mortgage,10,permanent,106,4224,2404,0.4720443751344404,66,4,0
30,owner_with_mortgage,14,temporary_contract,504,16089,1965,0.31345656538829836,137,7,0
58,owner_no_mortgage,29,retired,53,2194,1234,0.060137806760567916,655,4,0
20,rent_private,460,temporary_contract,12,2303,3474,0.32675648853573247,510,26,0
42,living_with_family_other,8,permanent,2,3035,2606,1.1637512285544371,3808,2,0
54,owner_with_mortgage,11,retired,5,7383,2483,0.5986415435974213,785,0,0
44,rent_social,53,temporary_contract,47,1606,1568,0.21315138410706286,607,5,1
58,rent_social,40,permanent,21,2642,806,0.38583045205705185,13,20,0
29,owner_with_mortgage,47,permanent,11,1546,2866,0.3453786927220197,224,3,0
21,owner_with_mortgage,11,permanent,220,4095,1577,0.41143847921317506,1084,3,0
23,rent_private,584,temporary_contract,52,4754,3099,0.27936239257124784,18426,3,0
55,rent_social,529,permanent,11,1625,2550,0.31550676428341784,642,2,0
29,rent_private,377,permanent,9,2403,2182,0.265389480702927,556,2,0
34,rent_private,15,retired,415,4511,2284,0.5469938169284179,447,5,0
34,rent_private,34,permanent,5,2095,1465,0.40013294212973355,635,6,0
38,rent_private,6,permanent,9,2445,363,0.2251586864537991,153,3,0
57,owner_with_mortgage,4,retired,0,1649,1259,0.2539097913416705,191,5,0
40,rent_private,40,permanent,9,2993,321,0.4532008677543765,4950,4,0
35,rent_private,75,temporary_contract,45,3817,5305,0.07080204726056943,305,6,0
47,owner_with_mortgage,3,unemployed_other,3,2524,1999,0.21666560235123708,490,2,0
53,owner_with_mortgage,3,temporary_contract,405,2885,2330,1.4337170011121392,269,2,0
21,owner_with_mortgage,11,permanent,0,3457,786,0.2416257902109079,1206,3,0
52,owner_no_mortgage,20,temporary_contract,27,350,1630,0.3542882340328856,430,4,0
36,rent_private,6,temporary_contract,527,3084,1317,0.42880936697474953,654,7,1
25,rent_private,579,self_employed,80,3023,2461,0.3610620212981994,286,6,0
44,rent_private,11,permanent,59,19028,2356,0.5656518940083839,0,7,0
63,owner_no_mortgage,38,unemployed_other,580,4826,1355,0.09713535686462917,487,0,0
33,rent_social,42,permanent,534,252,1965,0.8825799923322593,-3034,0,0
22,owner_no_mortgage,194,temporary_contract,17,563,3162,0.4890681592655025,662,2,0
49,owner_with_mortgage,9,permanent,477,1496,648,0.40902777624154724,793,5,0
18,owner_no_mortgage,371,permanent,216,15382,3386,0.5626094478187031,652,4,0
28,rent_private,6,temporary_contract,287,1006,2342,0.5889252433088079,818,5,0
44,owner_with_mortgage,8,unemployed_other,41,3278,1587,0.46612867870731456,1003,3,0
18,living_with_family_other,24,permanent,150,1940,2080,0.46062255412675446,13535,6,0
48,owner_with_mortgage,21,permanent,0,7143,1397,0.2926262106673207,3816,0,0
44,owner_with_mortgage,11,permanent,163,1682,1487,0.2235984437660273,191,3,0
32,owner_with_mortgage,473,permanent,163,1804,2427,1.0887257076821215,-1109,5,0
114,living_with_family_other,198,temporary_contract,14,1702,1844,0.44072482326340806,863,3,0
106,rent_private,0,permanent,36,2178,1795,0.5506132481727444,18399,3,0
37,owner_with_mortgage,44,unemployed_other,4,491,3240,0.3059008761008453,8684,4,0
57,rent_social,20,temporary_contract,41,4195,1864,0.035316448287239205,400,47,0
63,owner_with_mortgage,13,temporary_contract,223,3168,3080,0.5511456588473906,972,0,0
34,living_with_family_other,34,permanent,58,4096,1850,0.4096579366214388,411,4,0
41,owner_with_mortgage,14,permanent,17,2118,2139,0.5047516947662878,3628,8,0
53,owner_with_mortgage,9,retired,374,2394,1380,0.38649522804266107,110,5,0
37,rent_private,477,permanent,19,2772,43,0.4285809665068083,4620,2,0
19,owner_no_mortgage,1,permanent,64,1790,1377,0.38395051070836733,270,6,0
19,living_with_family_other,18,temporary_contract,50,13516,1553,0.4931022193729293,35,2,0
30,owner_no_mortgage,32,permanent,22,3729,1358,0.573096868640796,5985,3,0
41,rent_private,58,permanent,142,4101,1985,0.5430312207144742,141,5,0
20,owner_with_mortgage,29,permanent,75,1677,2034,0.15406965984713078,-3447,3,0
39,owner_no_mortgage,9,retired,7,3137,1576,0.1568846057487341,4684,3,0
53,rent_private,358,permanent,38,4203,3347,0.20384130249906032,639,18,0
44,owner_with_mortgage,54,permanent,50,3005,1768,0.2186017635707614,18145,2,0
23,rent_social,53,permanent,411,1615,366,0.2456706368338193,641,3,0
19,rent_private,23,permanent,9,1792,3402,0.2379798878152674,824,3,0
55,living_with_family_other,38,permanent,7,15772,2826,0.1446221942403455,1099,8,0
38,owner_no_mortgage,559,permanent,22,2626,3389,0.08604567968598673,518,0,0
54,owner_no_mortgage,14,permanent,3,4862,7145,0.5348711365522263,1023,4,0
41,owner_no_mortgage,19,permanent,15,1697,1827,0.2065745663255595,379,7,0
69,owner_no_mortgage,124,permanent,25,3855,2090,0.20486580234336896,697,5,0
31,rent_private,23,self_employed,50,1677,1666,0.30695478660197806,516,3,0
29,owner_with_mortgage,7,permanent,2,4423,198,0.5955094168693723,661,2,0
25,living_with_family_other,18,retired,18,7624,2804,0.4373937745805883,11760,3,0
25,owner_no_mortgage,15,temporary_contract,416,1584,207,0.42671523226122293,1158,5,0
41,owner_with_mortgage,8,self_employed,35,1662,3303,0.508455182314783,2748,0,0
28,rent_social,212,permanent,554,4796,1283,0.4012040238481236,1052,24,0
33,owner_with_mortgage,27,permanent,34,3653,2602,0.16943693737599197,902,5,0
79,owner_no_mortgage,21,permanent,47,2397,615,0.41557435716701124,-3919,2,0
28,owner_no_mortgage,10,permanent,535,3421,2294,0.19782684078567278,1144,1,0
42,rent_private,48,self_employed,16,2865,461,0.37772296693738183,902,7,1
29,owner_with_mortgage,452,temporary_contract,11,2885,2577,0.14235663998672463,8,5,0
49,owner_with_mortgage,49,self_employed,8,1856,1788,0.816152679521583,205,2,0
47,owner_with_mortgage,541,permanent,12,891,1605,0.4500830640524847,-4937,22,0
30,owner_with_mortgage,14,temporary_contract,0,2654,1906,0.17690523867833127,1052,8,0
