age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,total_outstanding_balance_eur,credit_utilisation_ratio,num_unsecured_loans,num_accounts_30dpd_last12m,max_delinquency_last12m,months_since_last_delinquency,worst_ever_delinquency,credit_history_length_months,num_credit_enquiries_last6m,adverse_events_flag,default
34,living_with_family_other,54,permanent,11,4443,841,0.4788066506179247,374,3,7827,0.3036625314115158,0,0,current,240,none,79,2,yes,0
42,living_with_family_other,17,permanent,23,3258,1778,0.43251860078449605,107,3,4097,0.5538119398469633,0,0,30dpd,240,60dpd,44,0,no,0
97,owner_no_mortgage,239,retired,293,2696,3475,0.2785269986665262,797,1,2455,0.47911613580983375,3,0,current,240,none,90,1,no,0
26,owner_with_mortgage,22,permanent,16,16439,490,0.17396088131549,147,0,1108,0.6337316783375596,3,2,current,240,none,87,2,no,0
25,rent_private,41,permanent,11,4347,893,0.37823553061094567,1027,0,2721,0.20848504535851828,1,0,current,0,none,71,8,no,0
47,owner_with_mortgage,69,temporary_contract,307,3350,1610,0.09479583156505073,107,4,226,0.0006487581524713404,0,0,current,7,none,28,0,yes,0
54,rent_private,153,retired,7,2965,852,0.40819481171269767,1186,4,3734,0.11467526649283397,2,0,current,240,none,37,0,no,0
34,owner_no_mortgage,20,permanent,35,1652,1471,0.7156370678424395,572,8,14595,0.5084562491974915,0,0,90dpd_plus,240,none,50,0,no,0
27,owner_with_mortgage,51,retired,38,3479,1826,0.5363840777856843,72,44,108412,0.11091350430551565,2,0,current,240,none,74,2,no,0
36,owner_with_mortgage,2,self_employed,20,4321,2376,0.3992320627264772,976,0,4961,1.3093254973674928,1,18,current,240,none,432,2,no,0
50,rent_private,373,permanent,16,2756,1965,0.34421230126065033,725,8,14965,0.40076357136116925,2,1,current,6,90dpd_plus,152,2,no,0
35,owner_no_mortgage,40,retired,7,5658,1657,0.22398114676626754,11486,4,3259,0.493953604884065,3,0,90dpd_plus,8,90dpd_plus,99,1,no,0
44,rent_private,9,unemployed_other,57,3146,1123,0.4558622102574466,661,13,4092,0.21206664644303644,3,0,current,10,none,97,1,no,0
38,owner_with_mortgage,39,permanent,22,4381,2300,0.2835338386180167,12136,2,524,0.7141214204952517,0,0,60dpd,17,none,368,2,no,0
48,rent_social,52,self_employed,150,1987,1742,0.2294304709403831,442,2,635,0.0773458458405827,2,0,current,240,none,33,0,no,0
60,rent_private,53,permanent,1,7180,1360,0.13459744161824408,122,2,1321,0.580425910229186,1,2,current,10,none,58,1,no,0
50,rent_private,32,permanent,23,2458,2131,0.24400998941992025,694,23,1759,0.3010964823512151,1,0,current,240,none,84,2,no,0
35,owner_with_mortgage,28,retired,563,3018,285,0.1426921118913811,139,3,2836,0.5731612439015616,1,0,current,240,60dpd,39,1,no,0
30,owner_with_mortgage,30,permanent,414,1372,1814,0.09655715835943765,337,3,1782,0.07139344500403057,1,0,current,240,none,344,3,no,0
60,rent_social,57,self_employed,17,103,1448,0.25525760084722565,641,0,17619,0.27086540561910655,1,0,current,23,60dpd,470,1,no,0
55,owner_no_mortgage,2,self_employed,11,1684,1452,0.3822046617925973,272,4,4768,0.6092740548426829,1,1,90dpd_plus,48,30dpd,105,8,no,0
59,rent_private,21,permanent,20,2921,2087,0.17871573457359735,35,0,424,0.5157271959115162,2,1,current,240,none,3,1,no,0
57,rent_social,86,permanent,425,3237,2789,0.585649184502966,996,3,9946,0.7716072993974079,0,0,60dpd,11,30dpd,490,1,no,0
34,owner_with_mortgage,12,permanent,281,17470,2068,0.20943825918157402,1165,3,12724,0.24378854693316448,2,0,current,240,none,6,0,no,0
41,owner_with_mortgage,7,permanent,20,2558,2987,0.02811570688947895,991,8,12223,0.28909372785941767,2,1,current,240,60dpd,58,0,no,0
38,owner_with_mortgage,26,unemployed_other,5,16246,962,0.3605592568771684,1413,5,2174,0.07054713789864521,2,0,current,240,30dpd,438,0,no,0
37,owner_with_mortgage,472,permanent,170,3366,1310,0.5893616179160798,499,16,16330,0.38003692422033597,1,0,current,0,90dpd_plus,86,0,no,0
28,owner_no_mortgage,254,self_employed,51,992,1361,0.42143594140472995,501,4,8216,0.6608945320543796,2,0,current,5,none,75,1,no,0
25,rent_private,21,permanent,0,2342,2475,0.5552011236696014,9045,4,3843,1.2819860300928676,1,0,current,0,90dpd_plus,26,0,no,1
39,owner_with_mortgage,330,temporary_contract,50,1998,2269,0.23005239419007967,-1877,0,412,0.4394632621221462,2,2,current,240,90dpd_plus,78,0,no,0
39,owner_with_mortgage,8,temporary_contract,4,2306,1378,0.41445686309670965,409,2,639,0.3496382976822549,2,0,current,240,none,69,0,no,0
54,owner_with_mortgage,20,temporary_contract,12,2043,9861,0.39097368032514207,381,3,95336,0.47789440220631146,2,1,current,240,none,19,1,no,1
41,owner_with_mortgage,53,temporary_contract,14,3499,2078,0.6174771570801466,432,2,1819,0.10101808744836958,1,0,30dpd,240,none,59,0,no,0
64,owner_with_mortgage,38,permanent,18,4243,2316,0.5103546332117743,-4911,7,4461,0.06748245107474324,2,0,current,240,none,24,0,no,0
32,owner_with_mortgage,6,temporary_contract,6,1834,1712,0.4413851406133733,673,4,1997,0.5247241657590522,2,0,current,6,60dpd,23,0,no,0
29,rent_private,56,retired,179,2254,1278,0.37173816261526244,893,2,4370,0.421342238421835,2,1,60dpd,6,90dpd_plus,507,0,no,0
25,rent_private,9,permanent,124,4673,2968,0.48723975622449217,432,4,7767,0.578341603744819,1,0,current,240,none,40,3,no,0
46,owner_with_mortgage,48,self_employed,20,2907,2047,0.4987695459260444,396,4,10114,0.06859905445569242,5,0,30dpd,240,30dpd,77,0,no,0
44,owner_with_mortgage,50,permanent,46,2864,3380,0.36211305682438194,432,0,113319,0.0026173337870102117,10,6,current,8,none,23,1,yes,0
22,rent_social,43,self_employed,24,2551,1310,0.0044726438073561465,173,5,174967,0.6537192727849414,1,0,current,240,none,16,0,yes,0
47,owner_with_mortgage,39,unemployed_other,2,1988,1329,0.3544373240420163,185,4,15778,0.1087714256359976,1,0,current,240,90dpd_plus,14,0,no,1
28,owner_no_mortgage,27,permanent,6,3639,14610,1.1970730108704015,1070,5,7061,0.3580110637350373,1,0,current,57,none,46,0,no,0
43,rent_private,368,permanent,176,10933,2384,0.48482175095806507,14683,1,1151,0.4319035687342108,3,2,current,240,none,117,1,yes,0
43,owner_no_mortgage,35,permanent,13,2860,2350,0.5069928253299586,346,2,6505,0.3069722636874722,2,0,current,95,none,477,3,no,0
30,owner_with_mortgage,9,temporary_contract,11,3127,3461,1.0985049024386848,1124,2,190727,0.32384818447892344,1,0,30dpd,240,30dpd,46,2,no,0
33,rent_private,12,permanent,13,2057,2417,0.5472810035397722,11472,4,2302,0.24085173360713358,3,0,current,14,none,69,0,no,0
27,living_with_family_other,7,permanent,21,966,2129,0.38919334864833327,426,2,249,0.37648304344617367,1,1,30dpd,240,30dpd,115,1,no,0
39,owner_with_mortgage,226,self_employed,4,2497,2397,0.7292424871268454,5800,4,478,1.1681105983821127,1,0,current,174,none,38,0,no,0
58,living_with_family_other,386,permanent,21,19772,12592,0.5560677461018798,167,2,7651,0.36137068020325114,8,0,30dpd,240,none,491,1,no,0
50,rent_social,60,permanent,47,2331,1230,0.4352364418542238,1176,5,11700,0.44519095664697556,2,1,current,11,none,119,0,no,0
64,rent_private,39,temporary_contract,58,1765,2284,0.27065841224863346,505,5,11287,0.5772995413306432,2,1,current,240,none,52,3,no,0
40,owner_no_mortgage,8,self_employed,37,3078,122,0.22339602118351617,493,1,296,0.3318729862121094,3,1,current,240,60dpd,42,0,no,0
30,rent_private,358,permanent,53,2824,2421,0.10301757473434049,5761,5,8291,0.27848704708547567,1,0,current,2,90dpd_plus,117,1,no,0
26,rent_private,37,permanent,20,4734,67,0.19671403528953255,211,4,8111,0.6776717425396548,2,2,current,5,60dpd,9,1,no,0
60,rent_private,19,self_employed,59,4615,2173,0.5244160608261719,265,5,118138,0.7630691314823821,3,0,current,21,none,7,1,no,0
64,rent_private,60,permanent,327,335,6133,0.6451696855240612,641,41,150814,0.5973340538674685,19,0,current,240,none,38,2,no,0
36,owner_with_mortgage,10,unemployed_other,37,3257,1293,0.8335239439943201,19949,3,6928,0.44142375457242605,2,0,current,240,30dpd,56,0,no,0
40,owner_with_mortgage,24,permanent,10,3359,1754,0.21958661586427491,569,0,571,0.2744979933863549,3,0,current,6,none,95,0,no,0
27,owner_with_mortgage,18,permanent,28,3459,2136,0.5558751511694505,-4816,6,2162,0.44957896706941197,2,1,30dpd,240,none,17,0,no,0
60,rent_private,47,permanent,2,4573,1558,0.5073681955778668,615,3,2011,0.5783306064740455,2,0,current,240,none,481,0,no,0
110,rent_private,238,permanent,446,641,2225,0.37792123008734435,956,6,2965,0.053096220265573764,2,0,current,240,60dpd,300,0,yes,1
27,living_with_family_other,46,unemployed_other,0,1876,1997,0.09426555924876716,1069,7,7699,0.27266851731831665,1,0,current,20,none,18,0,no,0
19,rent_private,425,unemployed_other,32,6073,2216,0.21343913267400139,-3517,8,19293,0.24792226205407858,1,0,current,240,none,196,1,no,0
41,rent_private,5,permanent,314,3616,9902,0.5794051704683676,596,3,2381,0.42161700986883394,2,0,current,219,none,59,0,no,0
22,rent_social,210,self_employed,347,2406,1103,0.3017654988366122,262,1,2400,0.3165778746147391,2,1,current,240,none,33,1,no,0
30,rent_private,8,permanent,22,2288,1376,0.12526793375361528,15988,12,150546,0.18128534755645057,3,0,30dpd,22,none,6,0,yes,0
43,rent_private,49,temporary_contract,18,609,3245,0.575526757534103,929,2,1356,0.3673768306157592,3,0,current,140,none,78,1,no,0
31,owner_with_mortgage,24,permanent,56,3812,1345,0.5572098023040921,844,3,54731,0.758693378952186,1,0,30dpd,6,none,56,2,no,0
26,owner_no_mortgage,13,permanent,0,1903,1505,0.33075133508889915,14873,4,1512,0.42650963639700046,1,0,90dpd_plus,240,none,14,1,no,0
56,rent_private,399,temporary_contract,160,3079,2812,1.386254251991135,168,3,1122,0.17011890743901237,1,0,90dpd_plus,8,none,463,2,no,0
35,rent_social,53,permanent,48,2648,13302,0.24179826683509648,11391,5,5419,0.4582579338026798,1,0,current,240,none,109,1,no,0
61,owner_with_mortgage,18,permanent,571,1747,1355,0.13597967401591912,1101,1,7181,1.4604606065385735,3,7,current,240,none,263,0,no,0
43,owner_with_mortgage,57,permanent,7,3942,2677,0.3119240151050249,108,0,14504,0.042761293625276225,1,2,60dpd,240,none,59,3,no,0
46,rent_private,72,unemployed_other,0,3005,2203,0.18308496064919225,1124,3,2472,0.2733487742228928,11,0,current,240,30dpd,66,0,yes,0
22,rent_social,281,temporary_contract,21,3259,2828,0.11305180568836358,334,4,9468,0.2141572775813813,3,0,current,240,30dpd,44,0,no,0
40,owner_no_mortgage,48,permanent,193,2027,1631,0.08181267513020231,287,3,7548,0.37834836006246136,1,0,current,240,none,17,1,no,0
59,owner_no_mortgage,46,temporary_contract,54,3648,1862,0.18983856538648644,351,0,1665,0.3156825109220772,1,0,90dpd_plus,1,none,544,0,no,0
50,owner_with_mortgage,43,permanent,35,9512,1858,0.2854274529340486,708,0,13251,0.23929084943225093,1,0,current,240,90dpd_plus,101,1,yes,0
25,owner_with_mortgage,36,permanent,21,2608,945,0.47740741976220247,17712,5,1366,0.6311683881388369,1,0,current,1,90dpd_plus,38,0,yes,0
46,owner_with_mortgage,57,permanent,190,3557,1334,0.3414282743508928,1017,5,14899,0.15042772207692712,3,0,90dpd_plus,4,none,24,0,no,0
32,owner_with_mortgage,11,permanent,32,3090,3368,0.4253986896820217,3238,4,9351,0.10920145657746302,1,0,current,240,none,218,1,no,0
35,rent_private,290,permanent,7,3568,1687,0.16062628535230372,122,4,4452,0.27565189224655284,1,0,current,240,none,47,0,yes,0
27,rent_private,267,permanent,9,3130,1296,0.36599630382283216,206,6,79,0.1470368991244564,0,0,current,240,none,40,2,no,0
44,rent_private,36,permanent,595,3272,1750,0.26317077562585,539,2,1957,0.24834991002327703,2,0,30dpd,94,none,13,1,no,0
108,rent_private,53,permanent,4,2579,3017,0.902493285451395,323,4,8117,0.1956582359458423,0,0,current,240,none,22,0,no,0
53,rent_private,27,retired,5,1036,1991,0.3843490548798794,1122,5,14,0.49351831149005826,1,1,current,24,30dpd,69,0,yes,0
52,rent_private,28,temporary_contract,5,138,2022,1.113051016422032,350,7,2804,0.4625686651294014,0,0,current,240,none,16,1,yes,0
24,rent_private,4,self_employed,10,17146,2289,0.2947283838777197,5726,3,3123,0.5851026714318205,1,0,60dpd,240,none,87,5,no,0
81,rent_social,11,permanent,433,4953,2668,0.33001128228674537,905,4,4369,0.7410017841469614,1,0,60dpd,240,none,92,0,no,0
63,rent_private,533,permanent,10,2998,2422,0.46421999100344663,403,3,17920,0.3868110388817759,2,0,current,17,none,37,0,no,0
24,owner_with_mortgage,498,permanent,8,3252,1504,0.49924123924376174,749,7,10061,0.4094347844052868,2,0,current,27,none,4,1,no,0
31,rent_private,6,unemployed_other,3,3472,9649,0.0034388153935988926,1090,7,1116,0.5166733249628417,16,1,current,1,60dpd,592,3,no,1
25,rent_social,445,permanent,6,3053,2999,0.3079137254193313,284,2,19637,0.426270298162092,2,0,30dpd,7,none,14,3,no,0
31,owner_with_mortgage,39,unemployed_other,122,3026,1868,0.21151352585871908,359,3,3068,0.48277932222004627,2,0,current,7,none,79,1,no,0
45,rent_private,3,permanent,29,5383,1290,0.506058878780238,176,2,136314,0.15098499342469246,1,0,current,240,none,72,1,no,0
34,owner_no_mortgage,5,self_employed,3,3865,2069,0.49296640438263173,309,44,6941,0.42122367861604176,1,0,current,240,none,39,1,no,0
20,rent_private,24,permanent,15,894,935,0.2663453157114367,611,2,1744,0.48896616567019924,0,0,current,240,none,432,2,no,0
39,owner_no_mortgage,42,temporary_contract,465,18343,1790,0.5186575835654194,448,3,17576,0.7446512848181209,1,0,30dpd,240,30dpd,563,2,no,0
39,owner_no_mortgage,202,self_employed,6,3209,725,0.9512989932620266,13112,0,54103,0.13942448428277035,3,0,current,240,none,20,3,no,0
36,owner_with_mortgage,45,self_employed,9,2123,1560,0.1817812630053169,391,2,4421,0.282175038274263,2,2,30dpd,10,90dpd_plus,69,1,no,0
50,owner_no_mortgage,276,unemployed_other,24,4285,1904,0.4958016079535127,687,1,762,0.2914711187314566,1,1,current,240,none,108,0,no,0
35,rent_private,29,permanent,583,3850,1670,0.392977817310943,690,6,19479,0.22520757954863221,0,0,30dpd,240,none,156,0,no,0
35,rent_private,1,permanent,14,4584,1742,0.3950960764594655,365,2,1995,0.44623968259780417,1,0,30dpd,240,none,57,1,no,0
37,rent_private,7,permanent,6,1781,2281,0.1908735551173544,45,8,26702,0.4687442602967866,2,0,current,240,none,586,2,no,0
47,owner_with_mortgage,268,temporary_contract,56,4148,1647,1.4164111402221278,1815,1,474,0.15789102277348713,1,0,current,240,30dpd,38,1,no,0
37,owner_with_mortgage,46,permanent,4,1546,1682,0.3614412687592606,209,2,13992,0.13483196053847524,2,0,current,240,none,14,0,no,0
58,owner_no_mortgage,7,permanent,13,1862,1729,0.20074043076804451,671,2,5477,0.17414158293462295,1,0,current,240,30dpd,52,2,no,0
50,owner_with_mortgage,49,permanent,19,10603,653,0.19104427879612046,595,8,19992,0.12141423146731647,0,0,current,240,none,53,0,no,0
29,rent_private,31,permanent,6,2841,2026,0.34278629032683583,698,0,16101,0.7619062062766444,0,0,current,119,30dpd,41,0,no,0
39,rent_private,35,permanent,56,4073,3122,0.21383789166549572,591,5,9306,0.45876700293139494,0,0,current,240,none,52,0,no,0
50,rent_private,9,permanent,45,2672,2941,0.8663756034353689,612,5,6110,0.5442951214222616,2,0,30dpd,240,none,3,0,no,0
56,living_with_family_other,9,permanent,492,14980,1458,0.31526585568507776,289,4,8361,0.4788634880454534,18,0,current,47,90dpd_plus,13,18,no,1
30,rent_private,453,permanent,31,4120,2673,0.40959684819748343,0,5,23541,1.4841172812983265,13,0,current,240,30dpd,93,1,yes,0
41,owner_with_mortgage,418,permanent,44,2902,1880,0.5329289753086187,193,0,2624,0.7616505203804163,0,0,current,240,none,493,2,yes,0
54,owner_with_mortgage,0,permanent,138,3359,2596,0.5731240433356267,15516,0,8974,0.5278674746495056,1,0,current,240,none,58,0,no,0
44,living_with_family_other,138,permanent,13,2049,494,0.12594399731326178,519,3,169793,1.029787060865414,2,5,current,24,60dpd,92,0,no,0
27,rent_private,4,temporary_contract,595,13531,938,0.5673341901129525,2743,5,2781,0.06220445907091729,1,1,60dpd,11,90dpd_plus,9,0,no,0
46,rent_private,21,permanent,8,3365,1890,0.6213762617311271,405,3,9319,0.3545301798475171,0,0,90dpd_plus,240,none,54,2,no,0
56,owner_with_mortgage,54,permanent,15,3167,946,0.25047403897871257,37,3,7478,0.3220847326706291,1,0,current,6,none,297,2,yes,0
50,owner_no_mortgage,26,unemployed_other,28,3195,1552,0.6655441159597448,676,8,5215,0.5378654795568371,0,0,current,240,none,70,2,no,0
27,owner_with_mortgage,48,temporary_contract,1,2898,98,0.344259193332555,666,0,81348,0.17404405112610194,1,0,current,15,none,65,0,no,0
62,owner_with_mortgage,284,permanent,30,4230,2027,0.3145568946735086,550,3,16340,0.5721654256828177,1,0,90dpd_plus,132,none,12,1,no,0
42,rent_private,380,permanent,4,2447,2392,0.36044894141897715,203,3,17843,0.028188174308152812,0,0,current,65,none,487,0,no,0
25,owner_with_mortgage,33,self_employed,432,3424,1615,0.34940617401986096,1132,3,4370,0.3053474120950752,7,0,current,240,none,105,1,no,0
39,rent_private,275,self_employed,19,335,2349,0.4096499303051343,57,0,19735,0.4747695178783092,2,0,current,240,30dpd,74,2,no,0
22,owner_with_mortgage,94,permanent,52,4390,3454,0.5468850188398771,228,18,9269,0.07634877761349394,0,0,current,240,90dpd_plus,23,2,no,0
29,owner_no_mortgage,10,permanent,2,1583,236,0.4522092885581199,322,6,3953,0.2290923897073506,1,2,current,240,none,3,9,yes,0
34,rent_private,128,temporary_contract,14,2178,1917,0.3107642205236539,608,2,5862,0.231754260205888,0,0,current,57,30dpd,47,0,yes,0
54,owner_with_mortgage,589,unemployed_other,21,2167,3459,0.521385636396764,-4975,5,993,0.6834326939957698,0,0,90dpd_plus,12,none,107,1,no,0
57,owner_with_mortgage,338,permanent,12,2629,486,0.48660527291450256,862,5,6705,0.27465930769563546,0,12,current,240,none,53,0,no,0
26,owner_no_mortgage,137,self_employed,29,1584,1593,0.6529724786057242,71,2,2125,0.3344105073515079,2,1,current,0,none,35,9,no,0
44,living_with_family_other,50,permanent,0,2713,3163,0.35223372946026255,10850,2,652,0.6288233234753721,0,0,current,240,none,185,3,yes,0
61,rent_private,595,unemployed_other,47,2996,1646,0.48300634619051697,735,4,12975,0.25896310440030434,0,2,current,240,none,17,1,no,0
40,owner_no_mortgage,25,permanent,15,4949,2007,0.08242889196798925,769,3,4083,0.23375095734747905,16,0,current,240,none,85,2,no,0
39,owner_with_mortgage,54,permanent,11,19650,1879,1.1468536159457483,384,8,2015,0.021168368924332045,2,0,30dpd,240,none,79,1,no,0
46,owner_with_mortgage,568,permanent,23,1601,1740,0.38501764864309634,753,4,9023,0.23680614708215802,3,0,current,240,none,181,1,yes,0
29,rent_social,16,permanent,42,14971,1603,0.07273793328502887,10921,36,6712,0.659734083123356,2,0,current,240,none,39,2,no,0
56,rent_private,57,permanent,9,4861,1926,0.8684212356182204,4834,2,6786,0.10603105830871772,6,0,current,89,60dpd,22,2,no,0
37,living_with_family_other,45,temporary_contract,564,2865,976,0.26908697032028145,-2063,3,159107,0.5056774141168144,1,0,current,240,none,104,1,no,0
23,living_with_family_other,41,retired,4,11696,212,0.31871754436630734,689,3,4813,0.5336121201512879,1,2,30dpd,22,90dpd_plus,21,1,yes,0
47,owner_no_mortgage,4,retired,16,1627,1601,0.390127295473797,608,1,9695,0.7131709186836982,2,0,current,240,none,78,17,no,0
33,rent_social,8,permanent,47,14442,2822,0.28592864639227417,312,5,7147,1.4484325401813933,1,0,60dpd,240,30dpd,108,1,no,0
39,rent_private,523,permanent,59,2657,2628,0.07853745106531657,500,5,125466,0.7418856813823689,1,0,current,240,30dpd,98,1,no,0
35,rent_social,50,permanent,376,2314,2218,0.6019428753625055,216,7,19267,0.06822871484491874,1,0,current,2,none,25,2,no,0
36,owner_no_mortgage,357,retired,7,2314,567,0.2758324893001492,844,5,804,0.24363444692150457,1,0,90dpd_plus,240,30dpd,109,1,no,0
29,owner_with_mortgage,8,temporary_contract,13,18893,1450,0.12508447509758314,265,8,3395,1.3393152335622387,1,0,current,240,none,31,0,no,0
32,owner_with_mortgage,484,permanent,340,1895,2029,0.40381780016926666,1026,29,9852,0.2621554325232821,2,0,current,240,90dpd_plus,4,1,no,0
